symbol,entry_time,exit_time,entry_price,exit_price,pnl_r,pnl_usd,exit_reason,decile,aggression,candles_held,mae,mfe,risk_pct,entry_atr,equity_after
RUNEUSDT,2026-04-29T01:04:59.999000+00:00,2026-04-29T02:04:59.999000+00:00,0.5126025,0.5178535514285715,1.4636,8264.69,vol_trail,6,78.7,12,-0.6417,3.0042,0.04,0.0013714285714285632,149056.45
RUNEUSDT,2026-04-29T23:09:59.999000+00:00,2026-04-30T00:34:59.999000+00:00,0.4965993,0.49760045999999997,0.4226,2519.51,vol_trail,3,70.8,17,-0.6524,0.7612,0.04,0.0007357142857142721,150851.56
ZECUSDT,2026-04-30T16:44:59.999000+00:00,2026-04-30T16:54:59.999000+00:00,339.177822,340.18980557142856,0.3426,2067.15,vol_trail,1,65.1,2,0.0,1.2524,0.04,1.0028571428571564,152551.37
ZECUSDT,2026-04-30T20:39:59.999000+00:00,2026-04-30T21:49:59.999000+00:00,354.62091000000004,349.17836464285716,-1.0562,-6444.91,stop_loss,1,60.3,14,-0.9223,0.2641,0.04,2.1207142857142895,145922.8
PENDLEUSDT,2026-05-01T00:14:59.999000+00:00,2026-05-01T00:59:59.999000+00:00,1.44788952,1.4179056478571428,-1.0412,-6077.29,stop_loss,2,69.1,9,-1.4927,0.391,0.04,0.011764285714285718,139716.2
SOLUSDT,2026-05-01T02:49:59.999000+00:00,2026-05-01T03:19:59.999000+00:00,83.71674,83.76610057142857,0.0416,232.55,vol_trail,6,78.7,6,-0.6064,1.3197,0.04,0.11214285714285767,139197.78
TAOUSDT,2026-05-01T08:39:59.999000+00:00,2026-05-01T11:34:59.999000+00:00,259.421874,263.0459517142857,1.6346,9101.5,vol_trail,5,77.1,35,-0.6854,2.4107,0.04,0.8578571428571442,147996.2
ETHUSDT,2026-05-01T12:29:59.999000+00:00,2026-05-01T13:44:59.999000+00:00,2304.4608,2305.178872,-0.0277,-163.11,vol_trail,6,77.6,15,-0.3425,0.606,0.04,4.613571428571471,145284.37
SOLUSDT,2026-05-01T12:24:59.999000+00:00,2026-05-01T13:54:59.999000+00:00,84.33686399999999,84.34277092857144,-0.097,-574.27,vol_trail,7,80.1,18,-0.2422,0.9989,0.04,0.13214285714285776,144710.1
RUNEUSDT,2026-05-01T13:04:59.999000+00:00,2026-05-01T14:34:59.999000+00:00,0.50840166,0.5097480300000001,0.34,1996.01,vol_trail,2,69.9,18,-0.1522,1.5522,0.04,0.0013142857142857043,146706.11
1000PEPEUSDT,2026-05-01T13:04:59.999000+00:00,2026-05-01T15:49:59.999000+00:00,0.003970794,0.003997686017142857,0.8095,4739.43,vol_trail,3,72.8,33,-0.3903,1.6129,0.04,1.2400000000000085e-05,151247.45
XRPUSDT,2026-05-01T13:34:59.999000+00:00,2026-05-01T15:54:59.999000+00:00,1.39267848,1.393396265,0.0147,85.81,vol_trail,8,81.7,28,-0.4694,0.9064,0.04,0.002471428571428569,151333.26
TAOUSDT,2026-05-01T14:59:59.999000+00:00,2026-05-01T16:29:59.999000+00:00,266.56330199999996,270.18023885714285,0.9836,5772.11,vol_trail,2,68.3,18,-0.0507,2.2991,0.04,1.421428571428574,157105.37
1000LUNCUSDT,2026-05-02T05:04:59.999000+00:00,2026-05-02T05:49:59.999000+00:00,0.07167433200000001,0.07058695121428571,-1.0569,-6641.57,stop_loss,1,65.4,9,-1.0388,0.2455,0.04,0.0004235714285714289,150272.39
TAOUSDT,2026-05-02T06:54:59.999000+00:00,2026-05-02T06:59:59.999000+00:00,275.365062,275.93480199999993,0.2361,1418.95,vol_trail,9,84.5,1,0.0,0.943,0.04,0.7550000000000036,151296.73
TAOUSDT,2026-05-02T18:34:59.999000+00:00,2026-05-02T18:49:59.999000+00:00,280.486086,283.18692271428574,1.1232,6797.65,vol_trail,1,64.3,3,0.0,2.7193,0.04,0.9164285714285663,157760.97
TAOUSDT,2026-05-03T05:04:59.999000+00:00,2026-05-03T05:44:59.999000+00:00,287.567502,288.38945342857136,0.34,2145.65,vol_trail,3,71.4,8,-0.2751,1.2281,0.04,0.8142857142857167,159505.48
TAOUSDT,2026-05-03T15:14:59.999000+00:00,2026-05-03T17:44:59.999000+00:00,290.288046,287.86170185714286,-1.1061,-7057.16,stop_loss,5,76.9,30,-0.8439,0.4198,0.04,0.9242857142857182,152087.63
DASHUSDT,2026-05-04T00:44:59.999000+00:00,2026-05-04T00:54:59.999000+00:00,39.66793199999999,40.66757914285714,1.4773,8987.14,vol_trail,2,67.1,2,0.0,2.6946,0.04,0.2657142857142851,160911.29
ETHUSDT,2026-05-04T01:59:59.999000+00:00,2026-05-04T03:39:59.999000+00:00,2350.950096,2376.030413142857,1.24,7981.0,vol_trail,6,77.8,20,0.0,1.7222,0.04,7.745714285714322,167605.39
TONUSDT,2026-05-04T02:29:59.999000+00:00,2026-05-04T04:04:59.999000+00:00,1.3748749200000001,1.3661481442857142,-1.1422,-7335.63,stop_loss,2,67.4,19,-0.9537,0.379,0.04,0.003271428571428608,160192.12
BNBUSDT,2026-05-04T02:44:59.999000+00:00,2026-05-04T04:09:59.999000+00:00,626.685312,629.4940759999998,0.6286,4024.68,vol_trail,2,67.7,17,-0.5028,1.5307,0.04,1.607142857142849,164216.8
DASHUSDT,2026-05-04T03:59:59.999000+00:00,2026-05-04T04:14:59.999000+00:00,47.60952,47.77829957142857,0.0796,533.73,vol_trail,1,58.1,3,0.0,1.2541,0.04,0.740000000000001,164750.53
ETHUSDT,2026-05-04T14:54:59.999000+00:00,2026-05-04T15:19:59.999000+00:00,2377.015308,2354.6600452142857,-1.0937,-7207.48,stop_loss,7,79.2,5,-1.4279,0.0,0.04,8.563571428571484,157213.79
DASHUSDT,2026-05-04T21:29:59.999000+00:00,2026-05-04T23:04:59.999000+00:00,48.929784000000005,49.24086414285715,0.2386,1500.68,vol_trail,1,63.0,19,0.0,1.5032,0.04,0.4842857142857149,158600.11
WLDUSDT,2026-05-06T03:24:59.999000+00:00,2026-05-06T05:19:59.999000+00:00,0.25085016000000004,0.2508283957142857,-0.0594,-376.63,vol_trail,1,64.4,23,-0.2205,1.1465,0.04,0.0009071428571428623,157907.71
DASHUSDT,2026-05-06T07:09:59.999000+00:00,2026-05-06T08:04:59.999000+00:00,52.46049,53.577853714285716,0.5127,3232.67,vol_trail,9,83.6,11,-0.7832,1.1256,0.04,0.8528571428571422,159857.61
BNBUSDT,2026-05-06T07:44:59.999000+00:00,2026-05-06T08:34:59.999000+00:00,639.987972,641.491676,0.6158,3880.41,vol_trail,7,79.4,10,-0.8058,1.9157,0.04,0.7892857142857436,163738.02
ADAUSDT,2026-05-06T08:49:59.999000+00:00,2026-05-06T08:54:59.999000+00:00,0.26975393999999997,0.26984601999999996,-0.0123,-80.18,vol_trail,3,72.6,1,0.0,0.9194,0.04,0.0009571428571428588,163012.08
WLDUSDT,2026-05-06T08:44:59.999000+00:00,2026-05-06T11:24:59.999000+00:00,0.25695138,0.2595409385714286,1.0257,6718.1,vol_trail,1,59.9,32,0.0,1.9496,0.04,0.0009642857142857152,169594.74
SOLUSDT,2026-05-06T11:24:59.999000+00:00,2026-05-06T11:44:59.999000+00:00,89.957988,89.45246307142857,-1.1621,-7883.54,stop_loss,3,72.5,4,-0.9795,0.0,0.04,0.18785714285714356,161126.47
ICPUSDT,2026-05-06T09:14:59.999000+00:00,2026-05-06T12:14:59.999000+00:00,2.835567,2.8349328999999996,-0.0311,-202.72,vol_trail,2,68.2,36,-0.5047,0.6837,0.04,0.024571428571428595,160923.75
NEARUSDT,2026-05-06T07:09:59.999000+00:00,2026-05-06T13:09:59.999000+00:00,1.3262652000000001,1.4696345857142858,11.0995,70107.96,vol_trail,1,63.6,72,-0.1556,13.3,0.04,0.005142857142857163,231031.71
ICPUSDT,2026-05-06T15:49:59.999000+00:00,2026-05-06T16:24:59.999000+00:00,2.9285856,2.933127542857143,0.047,434.23,vol_trail,5,76.8,7,-0.3646,0.7583,0.04,0.02742857142857142,231088.72
ADAUSDT,2026-05-06T21:49:59.999000+00:00,2026-05-06T22:24:59.999000+00:00,0.2680536,0.26637528571428576,-1.1443,-10568.47,stop_loss,2,69.7,7,-1.1455,0.3182,0.04,0.0006285714285714228,219616.72
NEARUSDT,2026-05-06T16:14:59.999000+00:00,2026-05-06T22:54:59.999000+00:00,1.5183036,1.4860955785714287,-1.0402,-9605.09,stop_loss,1,58.7,80,-0.9492,0.7593,0.04,0.012642857142857131,210011.63
ICPUSDT,2026-05-06T21:39:59.999000+00:00,2026-05-06T23:04:59.999000+00:00,3.040608,3.0461049428571427,0.0635,586.78,vol_trail,9,83.6,17,-0.2769,0.7077,0.04,0.026000000000000086,210598.41
1000LUNCUSDT,2026-05-08T00:09:59.999000+00:00,2026-05-08T00:39:59.999000+00:00,0.09191838,0.09059080678571428,-1.0598,-8917.66,stop_loss,9,84.2,6,-1.0302,0.4183,0.04,0.0005164285714285745,200912.67
ICPUSDT,2026-05-08T00:09:59.999000+00:00,2026-05-08T00:44:59.999000+00:00,3.0766152,3.029322585714286,-1.0561,-8874.7,stop_loss,1,66.7,7,-1.0636,0.2605,0.04,0.0184285714285714,192037.97
FILUSDT,2026-05-08T00:04:59.999000+00:00,2026-05-08T02:04:59.999000+00:00,1.0892178,1.0933884214285714,0.2192,1846.11,vol_trail,7,79.4,24,-0.2383,1.2511,0.04,0.006714285714285736,193509.47
PENDLEUSDT,2026-05-08T03:09:59.999000+00:00,2026-05-08T04:49:59.999000+00:00,1.9078815,1.9252577285714287,0.5676,4393.12,vol_trail,2,67.5,20,-0.1822,1.4335,0.04,0.01163571428571424,197674.14
ARBUSDT,2026-05-08T00:59:59.999000+00:00,2026-05-08T04:49:59.999000+00:00,0.12772554,0.12836003714285715,0.4894,3758.96,vol_trail,2,69.8,46,-0.5939,1.9515,0.04,0.0004714285714285691,201433.09
ENAUSDT,2026-05-08T05:34:59.999000+00:00,2026-05-08T06:04:59.999000+00:00,0.120504096,0.11912938364285715,-1.0765,-8673.93,stop_loss,5,77.2,6,-0.8517,0.3542,0.04,0.0005307142857142852,192429.86
NEARUSDT,2026-05-08T07:19:59.999000+00:00,2026-05-08T07:34:59.999000+00:00,1.4952990000000002,1.4995571714285714,0.264,2032.35,vol_trail,3,71.9,3,0.0,1.1053,0.04,0.005428571428571434,194080.58
ARBUSDT,2026-05-08T09:09:59.999000+00:00,2026-05-08T09:39:59.999000+00:00,0.1330266,0.13351614857142854,0.2335,1812.68,vol_trail,7,80.1,6,0.0,1.1417,0.04,0.000735714285714288,194791.21
FILUSDT,2026-05-08T12:44:59.999000+00:00,2026-05-08T12:54:59.999000+00:00,1.1172234,1.0971376714285714,-1.0477,-8154.26,stop_loss,9,83.2,2,-1.3745,0.0,0.04,0.007857142857142849,186225.43
RUNEUSDT,2026-05-08T09:09:59.999000+00:00,2026-05-08T13:04:59.999000+00:00,0.56081214,0.5961021842857143,15.2033,117872.65,vol_trail,2,70.4,47,0.0,19.8822,0.04,0.000921428571428581,304098.08
