symbol,entry_time,exit_time,entry_price,exit_price,pnl_r,pnl_usd,exit_reason,decile,aggression,candles_held,mae,mfe,risk_pct,entry_atr,equity_after,confirmations,vol_z
DOTUSDT,2026-02-25T01:09:59.999000+00:00,2026-02-25T01:14:59.999000+00:00,1.2442488,1.264318514285714,2.1001,1198.25,vol_trail,5,75.8,1,0.0,3.1231,0.04,0.0037142857142857494,15388.81,"{""breakout"": false, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",3.5814344994456833
APTUSDT,2026-02-25T01:09:59.999000+00:00,2026-02-25T01:14:59.999000+00:00,0.8336667,0.8417030542857143,1.4106,802.91,vol_trail,2,70.4,1,0.0,3.1132,0.04,0.0021714285714285702,16191.72,"{""breakout"": true, ""imb"": false, ""vol"": false, ""body"": true, ""impulse"": true, ""momentum"": true}",1.3528408307646995
ARBUSDT,2026-02-25T01:19:59.999000+00:00,2026-02-25T02:29:59.999000+00:00,0.09511902,0.09513097,-0.0243,-15.76,vol_trail,9,84.0,14,-0.3155,0.1577,0.04,0.0005071428571428538,16154.09,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": false, ""impulse"": true, ""momentum"": true}",4.526975179655015
DOTUSDT,2026-02-25T08:54:59.999000+00:00,2026-02-25T10:14:59.999000+00:00,1.2852569999999999,1.3152369,2.5715,1658.1,vol_trail,1,66.2,16,0.0,3.675,0.04,0.004571428571428575,17701.96,"{""breakout"": true, ""imb"": false, ""vol"": false, ""body"": true, ""impulse"": true, ""momentum"": true}",0.07894659735038413
APTUSDT,2026-02-25T08:54:59.999000+00:00,2026-02-25T10:54:59.999000+00:00,0.8544708599999999,0.8575963035714285,0.484,311.43,vol_trail,7,80.3,24,-0.1767,1.3779,0.04,0.002264285714285711,18013.39,"{""breakout"": true, ""imb"": false, ""vol"": false, ""body"": true, ""impulse"": true, ""momentum"": true}",0.23056157097702396
DOTUSDT,2026-02-25T13:39:59.999000+00:00,2026-02-25T15:54:59.999000+00:00,1.4792958,1.5126974,0.5854,421.82,vol_trail,3,71.6,27,-0.3399,1.0019,0.04,0.02235714285714287,18404.08,"{""breakout"": true, ""imb"": false, ""vol"": false, ""body"": true, ""impulse"": true, ""momentum"": true}",2.512703274321504
APTUSDT,2026-02-25T13:59:59.999000+00:00,2026-02-25T17:59:59.999000+00:00,0.8905780799999999,0.9860241842857143,7.42,5343.82,vol_trail,1,54.9,48,0.0,9.06,0.04,0.005121428571428547,23747.9,"{""breakout"": false, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",4.200404523476196
ARBUSDT,2026-02-25T08:54:59.999000+00:00,2026-02-25T19:14:59.999000+00:00,0.09361872,0.10202959,10.4097,6726.38,vol_trail,1,66.5,124,-0.1244,12.0711,0.04,0.0003214285714285727,30474.29,"{""breakout"": true, ""imb"": false, ""vol"": false, ""body"": true, ""impulse"": true, ""momentum"": true}",-0.03098464772129844
DOTUSDT,2026-02-25T19:49:59.999000+00:00,2026-02-25T20:04:59.999000+00:00,1.6183236,1.6224968642857143,0.0807,98.34,vol_trail,9,83.0,3,0.0,0.3983,0.04,0.017071428571428564,30551.83,"{""breakout"": true, ""imb"": false, ""vol"": false, ""body"": true, ""impulse"": true, ""momentum"": true}",1.5483213343086961
1000LUNCUSDT,2026-02-27T01:34:59.999000+00:00,2026-02-27T02:29:59.999000+00:00,0.039197838000000006,0.040956449928571434,1.9568,2391.39,vol_trail,8,81.0,11,-0.4273,2.1365,0.04,0.0003557142857142851,32918.98,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",3.679884740895855
1000LUNCUSDT,2026-02-27T15:29:59.999000+00:00,2026-02-27T15:39:59.999000+00:00,0.041468292,0.03997343228571428,-1.0232,-1347.28,stop_loss,5,76.2,2,-0.8928,0.0,0.04,0.0005914285714285707,31555.08,"{""breakout"": false, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",4.050990868312095
DOTUSDT,2026-02-28T18:14:59.999000+00:00,2026-02-28T22:04:59.999000+00:00,1.5583116000000001,1.6302453142857145,2.5235,3185.23,vol_trail,2,67.1,46,-0.4962,3.8633,0.04,0.01128571428571428,34708.94,"{""breakout"": true, ""imb"": false, ""vol"": false, ""body"": true, ""impulse"": true, ""momentum"": true}",0.5720696320018689
PENDLEUSDT,2026-03-01T02:09:59.999000+00:00,2026-03-01T02:24:59.999000+00:00,1.38157626,1.3510475935714286,-1.0385,-1441.82,stop_loss,8,82.1,3,-0.9839,0.0,0.04,0.011992857142857123,33238.33,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": false, ""impulse"": true, ""momentum"": true}",4.964942426558394
NEARUSDT,2026-03-02T00:19:59.999000+00:00,2026-03-02T01:24:59.999000+00:00,1.1662332,1.1701944857142856,0.1943,258.31,vol_trail,2,67.2,13,-0.3394,1.1313,0.04,0.00707142857142857,33303.72,"{""breakout"": true, ""imb"": false, ""vol"": false, ""body"": true, ""impulse"": true, ""momentum"": true}",0.19080223835133742
XLMUSDT,2026-03-02T01:09:59.999000+00:00,2026-03-02T02:14:59.999000+00:00,0.156511296,0.15488473114285714,-1.0844,-1435.92,stop_loss,3,71.6,13,-1.0037,0.3068,0.04,0.000625714285714287,31867.8,"{""breakout"": true, ""imb"": false, ""vol"": false, ""body"": true, ""impulse"": true, ""momentum"": true}",0.09532919491414894
ARBUSDT,2026-03-02T00:39:59.999000+00:00,2026-03-02T02:29:59.999000+00:00,0.10112022,0.10117976,0.0107,14.27,vol_trail,2,67.0,22,-0.537,0.9205,0.04,0.0005214285714285705,31882.07,"{""breakout"": true, ""imb"": false, ""vol"": false, ""body"": true, ""impulse"": true, ""momentum"": true}",0.8783310072784102
1000LUNCUSDT,2026-03-02T03:49:59.999000+00:00,2026-03-02T04:49:59.999000+00:00,0.043378674,0.04293998171428571,-1.0868,-1386.0,stop_loss,1,66.8,12,-0.7593,0.0,0.04,0.00016857142857142865,30392.96,"{""breakout"": true, ""imb"": false, ""vol"": false, ""body"": true, ""impulse"": true, ""momentum"": true}",0.863070921533894
NEARUSDT,2026-03-02T04:29:59.999000+00:00,2026-03-02T04:54:59.999000+00:00,1.2082416,1.192047257142857,-1.0647,-1355.26,stop_loss,1,63.0,5,-1.3364,0.5091,0.04,0.006285714285714307,29037.7,"{""breakout"": true, ""imb"": false, ""vol"": false, ""body"": true, ""impulse"": true, ""momentum"": true}",0.4195290981913814
ENAUSDT,2026-03-02T00:44:59.999000+00:00,2026-03-02T04:54:59.999000+00:00,0.10512102,0.10588596142857144,0.5428,719.83,vol_trail,1,66.8,50,-0.3784,1.4378,0.04,0.0005285714285714288,29757.53,"{""breakout"": true, ""imb"": false, ""vol"": false, ""body"": true, ""impulse"": true, ""momentum"": true}",-0.4076874366753373
ARBUSDT,2026-03-02T14:44:59.999000+00:00,2026-03-02T15:34:59.999000+00:00,0.10422084,0.10591095642857143,0.8844,1052.7,vol_trail,7,79.2,10,0.0,1.9923,0.04,0.0007428571428571423,30701.54,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",6.430336139858807
ENAUSDT,2026-03-02T15:09:59.999000+00:00,2026-03-02T15:54:59.999000+00:00,0.10762152,0.10860684571428572,0.437,518.74,vol_trail,3,72.6,9,0.0,1.26,0.04,0.0008571428571428569,31220.29,"{""breakout"": true, ""imb"": false, ""vol"": false, ""body"": true, ""impulse"": true, ""momentum"": true}",2.8584709803431343
XRPUSDT,2026-03-02T14:44:59.999000+00:00,2026-03-02T17:14:59.999000+00:00,1.3657731,1.4012482657142857,2.47,2937.07,vol_trail,7,79.7,30,0.0,3.6365,0.04,0.005642857142857172,34157.36,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",3.9380381044952295
SOLUSDT,2026-03-03T16:04:59.999000+00:00,2026-03-03T17:44:59.999000+00:00,85.387074,85.52074957142857,0.0674,92.08,vol_trail,1,60.7,20,-0.715,1.3097,0.04,0.5649999999999997,34212.27,"{""breakout"": true, ""imb"": false, ""vol"": false, ""body"": true, ""impulse"": true, ""momentum"": true}",1.9505697458823807
SOLUSDT,2026-03-03T23:09:59.999000+00:00,2026-03-04T02:59:59.999000+00:00,86.977392,87.03973142857143,0.0231,31.6,vol_trail,2,69.0,46,-0.6278,0.6776,0.04,0.40142857142857274,34190.49,"{""breakout"": true, ""imb"": false, ""vol"": false, ""body"": true, ""impulse"": true, ""momentum"": true}",0.29159698728342287
SOLUSDT,2026-03-04T08:44:59.999000+00:00,2026-03-04T10:29:59.999000+00:00,87.91758,89.85059771428571,1.9305,2640.2,vol_trail,2,66.9,21,0.0,3.1111,0.04,0.39214285714285985,36775.5,"{""breakout"": true, ""imb"": false, ""vol"": false, ""body"": true, ""impulse"": true, ""momentum"": true}",1.5719309975498346
SOLUSDT,2026-03-04T15:29:59.999000+00:00,2026-03-04T19:29:59.999000+00:00,92.608518,92.59861942857142,-0.0247,-36.31,vol_trail,3,72.5,48,-0.8185,0.3015,0.04,0.8357142857142849,36709.85,"{""breakout"": true, ""imb"": false, ""vol"": false, ""body"": true, ""impulse"": true, ""momentum"": true}",2.7158906944051013
RENDERUSDT,2026-03-13T00:19:59.999000+00:00,2026-03-13T02:19:59.999000+00:00,1.715343,1.7212271142857143,0.149,218.67,vol_trail,7,80.3,24,-0.4375,0.8167,0.04,0.013714285714285743,36823.98,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",5.281060756038988
FETUSDT,2026-03-13T00:14:59.999000+00:00,2026-03-13T02:39:59.999000+00:00,0.17923584,0.1845595092857143,1.2228,1795.57,vol_trail,7,80.7,29,0.0,2.0067,0.04,0.0017142857142857099,38619.55,"{""breakout"": true, ""imb"": false, ""vol"": false, ""body"": true, ""impulse"": true, ""momentum"": true}",2.6403565930071693
TAOUSDT,2026-03-13T00:19:59.999000+00:00,2026-03-13T02:59:59.999000+00:00,220.164024,229.5633638571429,2.8079,4116.24,vol_trail,8,81.9,32,-0.1238,3.6457,0.04,1.3242857142857116,42735.78,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",8.305401863175911
RENDERUSDT,2026-03-13T05:19:59.999000+00:00,2026-03-13T07:24:59.999000+00:00,1.8073614,1.8543076357142856,1.3958,2386.05,vol_trail,8,81.7,25,-0.3027,2.5427,0.04,0.013214285714285734,45079.75,"{""breakout"": true, ""imb"": false, ""vol"": false, ""body"": true, ""impulse"": true, ""momentum"": true}",2.509179551367445
TAOUSDT,2026-03-13T08:09:59.999000+00:00,2026-03-13T10:04:59.999000+00:00,235.707132,241.82591085714287,1.5119,2726.31,vol_trail,5,76.9,23,-0.3069,2.2465,0.04,1.5900000000000034,47757.95,"{""breakout"": true, ""imb"": false, ""vol"": false, ""body"": true, ""impulse"": true, ""momentum"": true}",1.7052204714603363
RENDERUSDT,2026-03-13T14:14:59.999000+00:00,2026-03-13T14:39:59.999000+00:00,1.9423884,1.8812665285714285,-1.0267,-1961.32,stop_loss,1,55.4,5,-1.4249,0.0,0.04,0.024142857142857115,45768.97,"{""breakout"": true, ""imb"": false, ""vol"": false, ""body"": true, ""impulse"": true, ""momentum"": true}",1.741575306428274
TAOUSDT,2026-03-13T23:19:59.999000+00:00,2026-03-13T23:49:59.999000+00:00,236.177226,236.62409428571428,0.1085,198.62,vol_trail,5,75.5,6,-0.1371,0.7044,0.04,1.2549999999999955,45905.57,"{""breakout"": true, ""imb"": false, ""vol"": false, ""body"": true, ""impulse"": true, ""momentum"": true}",0.19582955291694135
TAOUSDT,2026-03-14T03:09:59.999000+00:00,2026-03-14T04:14:59.999000+00:00,242.12841600000002,242.106569,-0.0348,-63.83,vol_trail,2,69.9,13,0.0,0.8159,0.04,1.5050000000000014,45788.56,"{""breakout"": true, ""imb"": false, ""vol"": false, ""body"": true, ""impulse"": true, ""momentum"": true}",2.99925538642294
TAOUSDT,2026-03-15T00:19:59.999000+00:00,2026-03-15T00:29:59.999000+00:00,253.80075,248.98412178571428,-1.0451,-1914.11,stop_loss,3,73.1,2,-0.9648,0.0,0.04,1.8864285714285773,43830.1,"{""breakout"": true, ""imb"": false, ""vol"": false, ""body"": true, ""impulse"": true, ""momentum"": true}",2.466786172081463
FETUSDT,2026-03-15T01:04:59.999000+00:00,2026-03-15T03:19:59.999000+00:00,0.18133626,0.19124745714285712,4.9126,8612.73,vol_trail,3,72.8,27,-0.1,5.9,0.04,0.0007999999999999952,52325.8,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",3.4293484561000027
RENDERUSDT,2026-03-15T01:24:59.999000+00:00,2026-03-15T03:34:59.999000+00:00,1.9083816,1.9087610285714287,-0.0145,-25.41,vol_trail,1,65.8,26,0.0,0.9989,0.04,0.013214285714285703,52300.4,"{""breakout"": true, ""imb"": false, ""vol"": false, ""body"": true, ""impulse"": true, ""momentum"": true}",2.4214671974357898
FETUSDT,2026-03-15T09:59:59.999000+00:00,2026-03-15T12:29:59.999000+00:00,0.19173834,0.19681777142857143,1.6249,3399.38,vol_trail,3,72.1,30,-0.6512,2.3767,0.04,0.001228571428571432,55641.01,"{""breakout"": true, ""imb"": false, ""vol"": false, ""body"": true, ""impulse"": true, ""momentum"": true}",2.3487499437285897
RENDERUSDT,2026-03-15T21:44:59.999000+00:00,2026-03-15T22:09:59.999000+00:00,1.9073814,1.8809094571428573,-1.0624,-2364.48,stop_loss,7,80.4,5,-1.0111,0.0,0.04,0.010285714285714247,53202.24,"{""breakout"": true, ""imb"": false, ""vol"": false, ""body"": true, ""impulse"": true, ""momentum"": true}",2.179216427480699
NEARUSDT,2026-03-16T01:54:59.999000+00:00,2026-03-16T02:29:59.999000+00:00,1.3692738,1.3551574857142856,-1.0851,-2309.16,stop_loss,1,64.8,7,-0.8842,0.1474,0.04,0.005428571428571434,50796.47,"{""breakout"": true, ""imb"": false, ""vol"": false, ""body"": true, ""impulse"": true, ""momentum"": true}",0.12526059896591574
ZECUSDT,2026-03-16T04:49:59.999000+00:00,2026-03-16T06:09:59.999000+00:00,237.917574,233.99640564285716,-1.0522,-2137.88,stop_loss,1,61.0,16,-1.0113,0.1855,0.04,1.5307142857142821,48546.82,"{""breakout"": true, ""imb"": false, ""vol"": false, ""body"": true, ""impulse"": true, ""momentum"": true}",0.22870001887563443
FETUSDT,2026-03-16T05:49:59.999000+00:00,2026-03-16T07:54:59.999000+00:00,0.20294058,0.20623731571428572,0.9493,1926.71,vol_trail,2,68.4,25,-0.3259,2.5185,0.04,0.001350000000000004,50473.53,"{""breakout"": true, ""imb"": false, ""vol"": false, ""body"": true, ""impulse"": true, ""momentum"": true}",1.5423737119089982
FETUSDT,2026-03-16T12:04:59.999000+00:00,2026-03-16T12:19:59.999000+00:00,0.2215443,0.22248406571428572,0.134,270.46,vol_trail,6,77.6,3,-0.0798,1.037,0.04,0.0025071428571428528,50711.88,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": true, ""impulse"": true, ""momentum"": true}",4.532522255053391
FETUSDT,2026-03-16T16:14:59.999000+00:00,2026-03-16T18:14:59.999000+00:00,0.23644728,0.24459392857142856,0.9784,1984.59,vol_trail,2,68.5,24,0.0,2.3739,0.04,0.0032857142857142846,52670.2,"{""breakout"": true, ""imb"": false, ""vol"": true, ""body"": false, ""impulse"": true, ""momentum"": true}",5.1673390829720605
TAOUSDT,2026-03-20T04:29:59.999000+00:00,2026-03-20T04:44:59.999000+00:00,297.60951,289.4331732142857,-1.0307,-2165.28,stop_loss,3,70.6,3,-1.1193,0.0,0.04,3.2235714285714323,50318.02,"{""breakout"": true, ""imb"": false, ""vol"": false, ""body"": true, ""impulse"": true, ""momentum"": true}",2.3146171328232015
QNTUSDT,2026-03-20T02:44:59.999000+00:00,2026-03-20T05:19:59.999000+00:00,76.455288,77.39594628571429,1.2165,2560.19,vol_trail,2,68.1,31,0.0,2.4307,0.04,0.297857142857144,52878.2,"{""breakout"": true, ""imb"": false, ""vol"": false, ""body"": true, ""impulse"": true, ""momentum"": true}",0.7978160757705439
FETUSDT,2026-03-20T01:39:59.999000+00:00,2026-03-20T07:04:59.999000+00:00,0.21964392,0.23612419428571427,4.3049,9069.61,vol_trail,1,64.1,65,-0.5521,5.5737,0.04,0.0015214285714285664,61947.82,"{""breakout"": true, ""imb"": false, ""vol"": false, ""body"": true, ""impulse"": true, ""momentum"": true}",0.6986014262514162
