rule,symbol,ts,entry_time,side,tier,share,pnl_r,exit_reason
cascade_short,XLMUSDT,1776502800,2026-04-18T10:00:00+00:00,short,0.1,0.1061,0.5287,time
cascade_short,CHZUSDT,1776506400,2026-04-18T11:00:00+00:00,short,0.1,0.1111,1.5498,time
cascade_short,FETUSDT,1776506400,2026-04-18T11:00:00+00:00,short,0.1,0.1913,3.222,time
cascade_short,DOTUSDT,1776510000,2026-04-18T12:00:00+00:00,short,0.2,0.3441,-1.1132,stop
cascade_short,TONUSDT,1776513600,2026-04-18T13:00:00+00:00,short,0.1,0.1623,3.0486,time
cascade_short,1000LUNCUSDT,1776517200,2026-04-18T14:00:00+00:00,short,0.1,0.1565,0.7825,time
cascade_short,1000PEPEUSDT,1776528000,2026-04-18T17:00:00+00:00,short,0.1,0.1159,0.232,time
cascade_short,FETUSDT,1776528000,2026-04-18T17:00:00+00:00,short,0.35,0.3717,1.7463,time
cascade_short,WLDUSDT,1776528000,2026-04-18T17:00:00+00:00,short,0.1,0.1207,1.2872,time
cascade_short,NEARUSDT,1776531600,2026-04-18T18:00:00+00:00,short,0.1,0.1842,1.3869,time
cascade_short,1000LUNCUSDT,1776535200,2026-04-18T19:00:00+00:00,short,0.2,0.2019,1.671,time
cascade_short,CHZUSDT,1776535200,2026-04-18T19:00:00+00:00,short,0.1,0.1289,-1.1133,stop
cascade_short,FILUSDT,1776535200,2026-04-18T19:00:00+00:00,short,0.1,0.1034,1.0057,time
cascade_short,ENAUSDT,1776538800,2026-04-18T20:00:00+00:00,short,0.1,0.1394,-1.1026,stop
cascade_short,FILUSDT,1776556800,2026-04-19T01:00:00+00:00,short,0.35,0.8253,0.9944,time
cascade_short,ARBUSDT,1776556800,2026-04-19T01:00:00+00:00,short,0.1,0.136,1.6568,time
cascade_short,DOTUSDT,1776556800,2026-04-19T01:00:00+00:00,short,0.1,0.1439,1.2173,time
cascade_short,TONUSDT,1776556800,2026-04-19T01:00:00+00:00,short,0.1,0.1626,-0.1068,time
cascade_short,FETUSDT,1776556800,2026-04-19T01:00:00+00:00,short,0.1,0.1686,0.0764,time
cascade_short,1000LUNCUSDT,1776556800,2026-04-19T01:00:00+00:00,short,0.2,0.3204,-0.9283,time
cascade_short,APTUSDT,1776564000,2026-04-19T03:00:00+00:00,short,0.2,0.2153,-0.4212,time
cascade_short,1000PEPEUSDT,1776564000,2026-04-19T03:00:00+00:00,short,0.1,0.1705,-1.1104,stop
cascade_short,ADAUSDT,1776564000,2026-04-19T03:00:00+00:00,short,0.1,0.1288,0.8943,time
cascade_short,NEARUSDT,1776564000,2026-04-19T03:00:00+00:00,short,0.1,0.1057,-1.1475,stop
cascade_short,DOTUSDT,1776578400,2026-04-19T07:00:00+00:00,short,0.1,0.1677,-1.1632,stop
cascade_short,1000PEPEUSDT,1776582000,2026-04-19T08:00:00+00:00,short,0.1,0.14,-1.1122,stop
cascade_short,NEARUSDT,1776582000,2026-04-19T08:00:00+00:00,short,0.35,0.3623,-1.114,stop
cascade_short,ADAUSDT,1776582000,2026-04-19T08:00:00+00:00,short,0.2,0.2007,-1.1393,stop
cascade_short,ENAUSDT,1776582000,2026-04-19T08:00:00+00:00,short,0.1,0.1987,-1.0739,stop
cascade_short,XLMUSDT,1776589200,2026-04-19T10:00:00+00:00,short,0.1,0.1106,-1.2238,stop
squeeze_long,XRPUSDT,1776603600,2026-04-19T14:00:00+00:00,long,0.2,0.2007,-1.1466,stop
cascade_short,1000PEPEUSDT,1776618000,2026-04-19T18:00:00+00:00,short,0.2,0.2055,-0.1913,time
cascade_short,APTUSDT,1776618000,2026-04-19T18:00:00+00:00,short,0.1,0.1704,-0.0615,time
cascade_short,ARBUSDT,1776618000,2026-04-19T18:00:00+00:00,short,0.1,0.1241,-1.0825,stop
cascade_short,ENAUSDT,1776618000,2026-04-19T18:00:00+00:00,short,0.35,0.5614,-0.5715,time
cascade_short,ADAUSDT,1776618000,2026-04-19T18:00:00+00:00,short,0.1,0.1718,-0.0066,time
cascade_short,WLDUSDT,1776632400,2026-04-19T22:00:00+00:00,short,0.1,0.1267,-1.1087,stop
cascade_short,DOTUSDT,1776636000,2026-04-19T23:00:00+00:00,short,0.35,0.5238,-1.0784,stop
cascade_short,1000PEPEUSDT,1776636000,2026-04-19T23:00:00+00:00,short,0.35,0.6008,-1.0807,stop
cascade_short,XRPUSDT,1776636000,2026-04-19T23:00:00+00:00,short,0.35,0.5945,-1.1207,stop
cascade_short,1000LUNCUSDT,1776636000,2026-04-19T23:00:00+00:00,short,0.2,0.333,-1.0813,stop
cascade_short,ENAUSDT,1776636000,2026-04-19T23:00:00+00:00,short,0.35,0.3704,-1.0646,stop
cascade_short,ADAUSDT,1776636000,2026-04-19T23:00:00+00:00,short,0.35,0.4508,-1.0973,stop
cascade_short,XLMUSDT,1776636000,2026-04-19T23:00:00+00:00,short,0.35,0.4327,-1.111,stop
cascade_short,ARBUSDT,1776636000,2026-04-19T23:00:00+00:00,short,0.35,0.4032,-1.0747,stop
cascade_short,APTUSDT,1776636000,2026-04-19T23:00:00+00:00,short,0.35,0.6011,-1.0944,stop
cascade_short,FETUSDT,1776636000,2026-04-19T23:00:00+00:00,short,0.1,0.1813,0.9932,time
cascade_short,NEARUSDT,1776636000,2026-04-19T23:00:00+00:00,short,0.35,0.5244,-1.0849,stop
cascade_short,CHZUSDT,1776636000,2026-04-19T23:00:00+00:00,short,0.2,0.2337,-1.0655,stop
cascade_short,FETUSDT,1776650400,2026-04-20T03:00:00+00:00,short,0.1,0.1261,-1.1018,stop
cascade_short,CHZUSDT,1776661200,2026-04-20T06:00:00+00:00,short,0.1,0.1628,-1.0583,stop
squeeze_long,XRPUSDT,1776668400,2026-04-20T08:00:00+00:00,long,0.2,0.2429,0.9961,time
squeeze_long,CHZUSDT,1776679200,2026-04-20T11:00:00+00:00,long,0.35,0.4241,1.6057,time
cascade_short,WLDUSDT,1776726000,2026-04-21T00:00:00+00:00,short,0.2,0.2038,-1.182,stop
cascade_short,1000LUNCUSDT,1776736800,2026-04-21T03:00:00+00:00,short,0.1,0.112,-1.1957,stop
cascade_short,FETUSDT,1776740400,2026-04-21T04:00:00+00:00,short,0.1,0.1581,-1.1627,stop
cascade_short,WLDUSDT,1776744000,2026-04-21T05:00:00+00:00,short,0.35,0.3945,-1.1792,stop
cascade_short,ADAUSDT,1776772800,2026-04-21T13:00:00+00:00,short,0.2,0.2299,0.3662,time
cascade_short,XRPUSDT,1776772800,2026-04-21T13:00:00+00:00,short,0.1,0.1053,-1.1992,stop
cascade_short,1000PEPEUSDT,1776780000,2026-04-21T15:00:00+00:00,short,0.1,0.1089,0.0163,time
cascade_short,ADAUSDT,1776787200,2026-04-21T17:00:00+00:00,short,0.1,0.1342,-1.1426,stop
cascade_short,WLDUSDT,1776790800,2026-04-21T18:00:00+00:00,short,0.1,0.1328,0.2125,time
cascade_short,XRPUSDT,1776790800,2026-04-21T18:00:00+00:00,short,0.35,0.7978,-0.5311,time
cascade_short,FILUSDT,1776790800,2026-04-21T18:00:00+00:00,short,0.1,0.1825,-0.5792,time
cascade_short,FETUSDT,1776798000,2026-04-21T20:00:00+00:00,short,0.2,0.322,-1.0948,stop
squeeze_long,ENAUSDT,1776798000,2026-04-21T20:00:00+00:00,long,0.2,0.2418,1.601,time
cascade_short,1000PEPEUSDT,1776798000,2026-04-21T20:00:00+00:00,short,0.35,0.3858,-1.0939,stop
cascade_short,XRPUSDT,1776808800,2026-04-21T23:00:00+00:00,short,0.1,0.1791,-1.2809,stop
squeeze_long,XRPUSDT,1776823200,2026-04-22T03:00:00+00:00,long,0.2,0.2401,0.018,time
squeeze_long,ARBUSDT,1776823200,2026-04-22T03:00:00+00:00,long,0.35,0.7253,0.5817,time
squeeze_long,1000PEPEUSDT,1776823200,2026-04-22T03:00:00+00:00,long,0.35,0.8088,-1.0819,stop
squeeze_long,FILUSDT,1776834000,2026-04-22T06:00:00+00:00,long,0.35,0.4436,-0.545,time
cascade_short,ENAUSDT,1776841200,2026-04-22T08:00:00+00:00,short,0.35,0.3627,1.0471,time
cascade_short,WLDUSDT,1776848400,2026-04-22T10:00:00+00:00,short,0.35,0.6517,-0.8805,time
squeeze_long,1000PEPEUSDT,1776855600,2026-04-22T12:00:00+00:00,long,0.2,0.2643,-1.0881,stop
cascade_short,XLMUSDT,1776866400,2026-04-22T15:00:00+00:00,short,0.1,0.1023,1.68,time
squeeze_long,ARBUSDT,1776877200,2026-04-22T18:00:00+00:00,long,0.35,1.0385,-1.0917,stop
cascade_short,XRPUSDT,1776884400,2026-04-22T20:00:00+00:00,short,0.1,0.1019,3.1369,time
cascade_short,FILUSDT,1776884400,2026-04-22T20:00:00+00:00,short,0.1,0.1737,2.7336,time
cascade_short,FETUSDT,1776884400,2026-04-22T20:00:00+00:00,short,0.1,0.1917,1.614,time
cascade_short,DOTUSDT,1776884400,2026-04-22T20:00:00+00:00,short,0.1,0.1192,1.8985,time
cascade_short,ENAUSDT,1776884400,2026-04-22T20:00:00+00:00,short,0.35,0.8221,3.0117,time
cascade_short,1000PEPEUSDT,1776884400,2026-04-22T20:00:00+00:00,short,0.2,0.2733,2.474,time
cascade_short,ENAUSDT,1776898800,2026-04-23T00:00:00+00:00,short,0.35,0.4373,-1.1185,stop
cascade_short,1000PEPEUSDT,1776898800,2026-04-23T00:00:00+00:00,short,0.1,0.1158,-1.1441,stop
cascade_short,ADAUSDT,1776898800,2026-04-23T00:00:00+00:00,short,0.2,0.2253,0.6868,time
cascade_short,FETUSDT,1776898800,2026-04-23T00:00:00+00:00,short,0.1,0.1044,-1.1346,stop
cascade_short,FILUSDT,1776898800,2026-04-23T00:00:00+00:00,short,0.2,0.2041,0.5459,time
cascade_short,XRPUSDT,1776902400,2026-04-23T01:00:00+00:00,short,0.35,0.3538,0.8183,time
cascade_short,CHZUSDT,1776902400,2026-04-23T01:00:00+00:00,short,0.1,0.1453,-1.0755,stop
cascade_short,XLMUSDT,1776902400,2026-04-23T01:00:00+00:00,short,0.1,0.1023,0.5948,time
cascade_short,1000LUNCUSDT,1776902400,2026-04-23T01:00:00+00:00,short,0.1,0.1122,0.4547,time
cascade_short,ARBUSDT,1776902400,2026-04-23T01:00:00+00:00,short,0.1,0.1757,0.3463,time
cascade_short,WLDUSDT,1776902400,2026-04-23T01:00:00+00:00,short,0.35,0.5483,0.1623,time
cascade_short,1000PEPEUSDT,1776913200,2026-04-23T04:00:00+00:00,short,0.1,0.1125,-1.1274,stop
cascade_short,RUNEUSDT,1776913200,2026-04-23T04:00:00+00:00,short,0.1,0.1898,-0.2083,time
cascade_short,APTUSDT,1776913200,2026-04-23T04:00:00+00:00,short,0.35,0.3594,-1.1612,stop
cascade_short,ENAUSDT,1776913200,2026-04-23T04:00:00+00:00,short,0.1,0.1024,-1.1119,stop
cascade_short,DOTUSDT,1776934800,2026-04-23T10:00:00+00:00,short,0.1,0.1134,-1.1477,stop
cascade_short,ARBUSDT,1776938400,2026-04-23T11:00:00+00:00,short,0.1,0.148,-1.1253,stop
cascade_short,RUNEUSDT,1776938400,2026-04-23T11:00:00+00:00,short,0.1,0.1028,-1.1695,stop
cascade_short,CHZUSDT,1776938400,2026-04-23T11:00:00+00:00,short,0.35,0.4568,-1.083,stop
cascade_short,1000LUNCUSDT,1777042800,2026-04-24T16:00:00+00:00,short,0.2,0.2914,-1.0625,stop
cascade_short,WLDUSDT,1777046400,2026-04-24T17:00:00+00:00,short,0.1,0.1666,0.657,time
cascade_short,1000LUNCUSDT,1777060800,2026-04-24T21:00:00+00:00,short,0.1,0.1292,-1.0737,stop
cascade_short,WLDUSDT,1777068000,2026-04-24T23:00:00+00:00,short,0.1,0.1287,-1.1625,stop
squeeze_long,ADAUSDT,1777107600,2026-04-25T10:00:00+00:00,long,0.2,0.2189,-1.2562,stop
cascade_short,1000PEPEUSDT,1777118400,2026-04-25T13:00:00+00:00,short,0.1,0.1751,-1.1917,stop
cascade_short,WLDUSDT,1777118400,2026-04-25T13:00:00+00:00,short,0.1,0.1367,1.4185,time
cascade_short,FILUSDT,1777118400,2026-04-25T13:00:00+00:00,short,0.2,0.334,0.6028,time
cascade_short,1000LUNCUSDT,1777118400,2026-04-25T13:00:00+00:00,short,0.1,0.1412,0.2744,time
cascade_short,ENAUSDT,1777125600,2026-04-25T15:00:00+00:00,short,0.1,0.1885,0.3308,time
cascade_short,XLMUSDT,1777129200,2026-04-25T16:00:00+00:00,short,0.2,0.3124,1.319,time
cascade_short,XRPUSDT,1777132800,2026-04-25T17:00:00+00:00,short,0.2,0.2353,0.2443,time
cascade_short,ADAUSDT,1777132800,2026-04-25T17:00:00+00:00,short,0.1,0.1476,-0.0154,time
cascade_short,FETUSDT,1777136400,2026-04-25T18:00:00+00:00,short,0.1,0.1324,-1.1763,stop
cascade_short,1000LUNCUSDT,1777136400,2026-04-25T18:00:00+00:00,short,0.2,0.227,-1.094,stop
cascade_short,FILUSDT,1777136400,2026-04-25T18:00:00+00:00,short,0.35,0.4073,-0.1378,time
cascade_short,XLMUSDT,1777161600,2026-04-26T01:00:00+00:00,short,0.35,0.3739,-1.2986,stop
cascade_short,ENAUSDT,1777172400,2026-04-26T04:00:00+00:00,short,0.35,1.0856,-1.2038,stop
squeeze_long,1000PEPEUSDT,1777179600,2026-04-26T06:00:00+00:00,long,0.2,0.2032,0.5711,time
squeeze_long,ADAUSDT,1777194000,2026-04-26T10:00:00+00:00,long,0.35,0.5576,-0.3373,time
squeeze_long,ENAUSDT,1777201200,2026-04-26T12:00:00+00:00,long,0.2,0.2585,-1.1234,stop
squeeze_long,1000PEPEUSDT,1777201200,2026-04-26T12:00:00+00:00,long,0.35,0.5958,-1.1307,stop
squeeze_long,XLMUSDT,1777201200,2026-04-26T12:00:00+00:00,long,0.2,0.2072,-1.2433,stop
squeeze_long,CHZUSDT,1777215600,2026-04-26T16:00:00+00:00,long,0.35,0.7834,-1.089,stop
squeeze_long,1000LUNCUSDT,1777222800,2026-04-26T18:00:00+00:00,long,0.35,0.4201,6.6628,time
cascade_short,1000PEPEUSDT,1777237200,2026-04-26T22:00:00+00:00,short,0.2,0.315,-1.1046,stop
cascade_short,FETUSDT,1777248000,2026-04-27T01:00:00+00:00,short,0.1,0.1187,2.7792,time
squeeze_long,CHZUSDT,1777251600,2026-04-27T02:00:00+00:00,long,0.2,0.3151,-1.1331,stop
squeeze_long,1000PEPEUSDT,1777251600,2026-04-27T02:00:00+00:00,long,0.35,0.5427,-1.0985,stop
cascade_short,RUNEUSDT,1777266000,2026-04-27T06:00:00+00:00,short,0.1,0.1151,1.2301,time
cascade_short,1000PEPEUSDT,1777266000,2026-04-27T06:00:00+00:00,short,0.2,0.2247,-0.0227,time
cascade_short,ARBUSDT,1777266000,2026-04-27T06:00:00+00:00,short,0.35,0.3692,1.1947,time
cascade_short,FILUSDT,1777266000,2026-04-27T06:00:00+00:00,short,0.35,1.4734,0.672,time
cascade_short,CHZUSDT,1777266000,2026-04-27T06:00:00+00:00,short,0.35,1.155,-1.0767,stop
cascade_short,XRPUSDT,1777266000,2026-04-27T06:00:00+00:00,short,0.35,0.7957,1.3516,time
cascade_short,ADAUSDT,1777266000,2026-04-27T06:00:00+00:00,short,0.2,0.2049,0.3959,time
cascade_short,FETUSDT,1777266000,2026-04-27T06:00:00+00:00,short,0.35,0.6726,0.3361,time
cascade_short,APTUSDT,1777266000,2026-04-27T06:00:00+00:00,short,0.1,0.1453,0.4054,time
cascade_short,WLDUSDT,1777266000,2026-04-27T06:00:00+00:00,short,0.35,0.7578,1.2175,time
cascade_short,ENAUSDT,1777269600,2026-04-27T07:00:00+00:00,short,0.35,0.4089,-0.2329,time
cascade_short,XLMUSDT,1777273200,2026-04-27T08:00:00+00:00,short,0.1,0.1078,-1.2219,stop
cascade_short,RUNEUSDT,1777284000,2026-04-27T11:00:00+00:00,short,0.1,0.1125,-1.1383,stop
cascade_short,ARBUSDT,1777294800,2026-04-27T14:00:00+00:00,short,0.1,0.1689,-1.1202,stop
cascade_short,XRPUSDT,1777294800,2026-04-27T14:00:00+00:00,short,0.35,0.3828,0.9902,time
cascade_short,WLDUSDT,1777294800,2026-04-27T14:00:00+00:00,short,0.2,0.2753,-1.1378,stop
cascade_short,ADAUSDT,1777302000,2026-04-27T16:00:00+00:00,short,0.35,0.8751,-1.1051,stop
cascade_short,FILUSDT,1777302000,2026-04-27T16:00:00+00:00,short,0.2,0.3367,-1.0731,stop
cascade_short,XLMUSDT,1777302000,2026-04-27T16:00:00+00:00,short,0.35,1.1318,-0.7296,time
cascade_short,FETUSDT,1777302000,2026-04-27T16:00:00+00:00,short,0.35,0.654,-0.3318,time
cascade_short,ENAUSDT,1777302000,2026-04-27T16:00:00+00:00,short,0.35,0.5019,-0.9008,time
cascade_short,DOTUSDT,1777302000,2026-04-27T16:00:00+00:00,short,0.35,0.415,-0.8555,time
cascade_short,1000PEPEUSDT,1777302000,2026-04-27T16:00:00+00:00,short,0.2,0.3308,-1.0694,stop
cascade_short,APTUSDT,1777302000,2026-04-27T16:00:00+00:00,short,0.1,0.1378,-1.0804,stop
cascade_short,FETUSDT,1777341600,2026-04-28T03:00:00+00:00,short,0.1,0.1304,1.1438,time
cascade_short,XLMUSDT,1777366800,2026-04-28T10:00:00+00:00,short,0.1,0.1202,1.6668,time
cascade_short,CHZUSDT,1777366800,2026-04-28T10:00:00+00:00,short,0.1,0.1597,3.0057,time
cascade_short,UNIUSDT,1777374000,2026-04-28T12:00:00+00:00,short,0.1,0.1635,-1.1951,stop
cascade_short,XRPUSDT,1777374000,2026-04-28T12:00:00+00:00,short,0.2,0.2605,-0.4397,time
cascade_short,FETUSDT,1777374000,2026-04-28T12:00:00+00:00,short,0.2,0.3322,0.4859,time
cascade_short,FILUSDT,1777381200,2026-04-28T14:00:00+00:00,short,0.1,0.1992,-1.1231,stop
squeeze_long,ARBUSDT,1777402800,2026-04-28T20:00:00+00:00,long,0.2,0.2669,-1.1619,stop
squeeze_long,1000PEPEUSDT,1777435200,2026-04-29T05:00:00+00:00,long,0.35,0.4643,-1.1578,stop
squeeze_long,1000PEPEUSDT,1777449600,2026-04-29T09:00:00+00:00,long,0.35,0.4646,-1.1306,stop
squeeze_long,ARBUSDT,1777453200,2026-04-29T10:00:00+00:00,long,0.35,0.5208,-1.0883,stop
cascade_short,ENAUSDT,1777456800,2026-04-29T11:00:00+00:00,short,0.1,0.1149,5.4121,time
cascade_short,XLMUSDT,1777464000,2026-04-29T13:00:00+00:00,short,0.1,0.1684,1.7079,time
cascade_short,1000PEPEUSDT,1777464000,2026-04-29T13:00:00+00:00,short,0.35,0.3642,1.4279,time
cascade_short,TONUSDT,1777464000,2026-04-29T13:00:00+00:00,short,0.2,0.2266,1.0667,time
cascade_short,CHZUSDT,1777464000,2026-04-29T13:00:00+00:00,short,0.1,0.1724,4.4974,time
cascade_short,FILUSDT,1777467600,2026-04-29T14:00:00+00:00,short,0.1,0.1073,2.7538,time
cascade_short,XRPUSDT,1777467600,2026-04-29T14:00:00+00:00,short,0.1,0.1365,0.5892,time
cascade_short,WLDUSDT,1777467600,2026-04-29T14:00:00+00:00,short,0.2,0.2567,1.3861,time
cascade_short,ADAUSDT,1777467600,2026-04-29T14:00:00+00:00,short,0.1,0.1474,1.4658,time
cascade_short,UNIUSDT,1777474800,2026-04-29T16:00:00+00:00,short,0.1,0.1174,-0.3208,time
cascade_short,1000LUNCUSDT,1777474800,2026-04-29T16:00:00+00:00,short,0.1,0.1506,-1.0432,stop
cascade_short,ENAUSDT,1777474800,2026-04-29T16:00:00+00:00,short,0.35,2.2096,-1.0682,stop
cascade_short,ARBUSDT,1777474800,2026-04-29T16:00:00+00:00,short,0.2,0.2265,-0.419,time
cascade_short,DOTUSDT,1777474800,2026-04-29T16:00:00+00:00,short,0.35,1.1085,-0.5329,time
cascade_short,FETUSDT,1777474800,2026-04-29T16:00:00+00:00,short,0.1,0.1279,-1.1012,stop
cascade_short,CHZUSDT,1777482000,2026-04-29T18:00:00+00:00,short,0.35,0.3759,0.2404,time
cascade_short,NEARUSDT,1777485600,2026-04-29T19:00:00+00:00,short,0.35,0.884,-1.0664,stop
cascade_short,XLMUSDT,1777485600,2026-04-29T19:00:00+00:00,short,0.35,0.823,0.0634,time
cascade_short,ADAUSDT,1777485600,2026-04-29T19:00:00+00:00,short,0.35,1.1136,-1.0708,stop
cascade_short,FILUSDT,1777485600,2026-04-29T19:00:00+00:00,short,0.35,0.4734,-1.0462,stop
cascade_short,WLDUSDT,1777485600,2026-04-29T19:00:00+00:00,short,0.35,3.1941,-1.0531,stop
cascade_short,1000PEPEUSDT,1777485600,2026-04-29T19:00:00+00:00,short,0.35,0.7446,-1.0553,stop
cascade_short,XRPUSDT,1777485600,2026-04-29T19:00:00+00:00,short,0.35,0.6162,-1.1047,stop
cascade_short,RENDERUSDT,1777485600,2026-04-29T19:00:00+00:00,short,0.2,0.2853,-1.0699,stop
cascade_short,TONUSDT,1777485600,2026-04-29T19:00:00+00:00,short,0.35,0.5484,-1.0733,stop
cascade_short,ARBUSDT,1777514400,2026-04-30T03:00:00+00:00,short,0.1,0.1125,-1.0877,stop
cascade_short,CHZUSDT,1777518000,2026-04-30T04:00:00+00:00,short,0.1,0.1592,-1.075,stop
cascade_short,1000PEPEUSDT,1777586400,2026-04-30T23:00:00+00:00,short,0.2,0.2815,-1.2067,stop
squeeze_long,XRPUSDT,1777604400,2026-05-01T04:00:00+00:00,long,0.35,0.5429,-0.0581,time
squeeze_long,APTUSDT,1777604400,2026-05-01T04:00:00+00:00,long,0.2,0.266,-1.0998,stop
cascade_short,ENAUSDT,1777626000,2026-05-01T10:00:00+00:00,short,0.1,0.1071,-1.2192,stop
cascade_short,APTUSDT,1777626000,2026-05-01T10:00:00+00:00,short,0.1,0.1129,-1.1742,stop
cascade_short,PENDLEUSDT,1777629600,2026-05-01T11:00:00+00:00,short,0.1,0.1737,-1.0662,stop
cascade_short,1000LUNCUSDT,1777636800,2026-05-01T13:00:00+00:00,short,0.1,0.1055,1.2981,time
squeeze_long,XRPUSDT,1777636800,2026-05-01T13:00:00+00:00,long,0.35,0.4025,-0.0897,time
cascade_short,ENAUSDT,1777647600,2026-05-01T16:00:00+00:00,short,0.35,1.651,1.5539,time
cascade_short,1000LUNCUSDT,1777651200,2026-05-01T17:00:00+00:00,short,0.1,0.1787,-1.0404,stop
cascade_short,APTUSDT,1777665600,2026-05-01T21:00:00+00:00,short,0.2,0.3138,-1.1422,stop
cascade_short,ADAUSDT,1777665600,2026-05-01T21:00:00+00:00,short,0.2,0.2213,0.2156,time
cascade_short,FILUSDT,1777665600,2026-05-01T21:00:00+00:00,short,0.1,0.1292,-1.1504,stop
cascade_short,WLDUSDT,1777669200,2026-05-01T22:00:00+00:00,short,0.35,0.6449,1.1176,time
cascade_short,ARBUSDT,1777676400,2026-05-02T00:00:00+00:00,short,0.1,0.1147,1.0226,time
cascade_short,ENAUSDT,1777676400,2026-05-02T00:00:00+00:00,short,0.1,0.1569,-1.1934,stop
cascade_short,UNIUSDT,1777687200,2026-05-02T03:00:00+00:00,short,0.1,0.1209,-0.7443,time
cascade_short,WLDUSDT,1777690800,2026-05-02T04:00:00+00:00,short,0.2,0.2951,-1.1263,stop
cascade_short,1000PEPEUSDT,1777690800,2026-05-02T04:00:00+00:00,short,0.2,0.2131,0.4324,time
cascade_short,XLMUSDT,1777694400,2026-05-02T05:00:00+00:00,short,0.1,0.116,-0.2167,time
cascade_short,APTUSDT,1777698000,2026-05-02T06:00:00+00:00,short,0.2,0.2103,-1.1843,stop
cascade_short,CHZUSDT,1777708800,2026-05-02T09:00:00+00:00,short,0.2,0.22,-1.2082,stop
cascade_short,ADAUSDT,1777734000,2026-05-02T16:00:00+00:00,short,0.1,0.1806,-1.4211,stop
cascade_short,CHZUSDT,1777744800,2026-05-02T19:00:00+00:00,short,0.1,0.1588,-1.2216,stop
squeeze_long,FETUSDT,1777748400,2026-05-02T20:00:00+00:00,long,0.2,0.2788,-1.1132,stop
squeeze_long,ARBUSDT,1777755600,2026-05-02T22:00:00+00:00,long,0.2,0.3482,-1.1392,stop
squeeze_long,XRPUSDT,1777755600,2026-05-02T22:00:00+00:00,long,0.35,0.7642,-1.2717,stop
cascade_short,XLMUSDT,1777766400,2026-05-03T01:00:00+00:00,short,0.35,0.4479,0.2661,time
cascade_short,CHZUSDT,1777766400,2026-05-03T01:00:00+00:00,short,0.1,0.1688,4.1503,time
cascade_short,FILUSDT,1777770000,2026-05-03T02:00:00+00:00,short,0.1,0.1943,-0.3724,time
cascade_short,XRPUSDT,1777770000,2026-05-03T02:00:00+00:00,short,0.35,1.0399,-1.4195,stop
cascade_short,FETUSDT,1777770000,2026-05-03T02:00:00+00:00,short,0.2,0.2649,-1.1444,stop
cascade_short,ARBUSDT,1777770000,2026-05-03T02:00:00+00:00,short,0.35,0.713,-0.3648,time
cascade_short,APTUSDT,1777770000,2026-05-03T02:00:00+00:00,short,0.2,0.2142,-0.2239,time
cascade_short,1000PEPEUSDT,1777770000,2026-05-03T02:00:00+00:00,short,0.35,0.5184,-1.1788,stop
cascade_short,ADAUSDT,1777770000,2026-05-03T02:00:00+00:00,short,0.1,0.1516,-0.9354,time
cascade_short,NEARUSDT,1777773600,2026-05-03T03:00:00+00:00,short,0.1,0.1144,1.1212,time
cascade_short,CHZUSDT,1777780800,2026-05-03T05:00:00+00:00,short,0.2,0.3402,1.7648,time
cascade_short,APTUSDT,1777784400,2026-05-03T06:00:00+00:00,short,0.1,0.1524,-1.2663,stop
cascade_short,ARBUSDT,1777798800,2026-05-03T10:00:00+00:00,short,0.2,0.232,1.1991,time
squeeze_long,ENAUSDT,1777806000,2026-05-03T12:00:00+00:00,long,0.35,0.3693,-1.1459,stop
cascade_short,ENAUSDT,1777820400,2026-05-03T16:00:00+00:00,short,0.1,0.1654,-1.1941,stop
squeeze_long,ADAUSDT,1777824000,2026-05-03T17:00:00+00:00,long,0.2,0.2946,-1.3713,stop
cascade_short,ARBUSDT,1777842000,2026-05-03T22:00:00+00:00,short,0.1,0.1246,-1.1347,stop
squeeze_long,XRPUSDT,1777845600,2026-05-03T23:00:00+00:00,long,0.35,0.4291,-1.1994,stop
cascade_short,FETUSDT,1777852800,2026-05-04T01:00:00+00:00,short,0.2,0.323,-1.1261,stop
cascade_short,XLMUSDT,1777852800,2026-05-04T01:00:00+00:00,short,0.35,0.3787,-1.2318,stop
cascade_short,1000PEPEUSDT,1777852800,2026-05-04T01:00:00+00:00,short,0.1,0.1818,-1.1389,stop
cascade_short,ENAUSDT,1777852800,2026-05-04T01:00:00+00:00,short,0.35,0.6821,-1.097,stop
cascade_short,WLDUSDT,1777852800,2026-05-04T01:00:00+00:00,short,0.35,4.3669,-1.0975,stop
cascade_short,ARBUSDT,1777856400,2026-05-04T02:00:00+00:00,short,0.2,0.2946,-1.0844,stop
cascade_short,NEARUSDT,1777874400,2026-05-04T07:00:00+00:00,short,0.1,0.1072,0.7769,time
squeeze_long,PENDLEUSDT,1777878000,2026-05-04T08:00:00+00:00,long,0.35,0.6357,4.2828,time
cascade_short,XLMUSDT,1777888800,2026-05-04T11:00:00+00:00,short,0.2,0.2218,-0.0078,time
cascade_short,ARBUSDT,1777888800,2026-05-04T11:00:00+00:00,short,0.35,0.3524,-1.0577,stop
cascade_short,FETUSDT,1777888800,2026-05-04T11:00:00+00:00,short,0.35,0.6959,-1.0627,stop
cascade_short,XRPUSDT,1777888800,2026-05-04T11:00:00+00:00,short,0.35,0.3859,-1.1301,stop
cascade_short,NEARUSDT,1777888800,2026-05-04T11:00:00+00:00,short,0.35,0.3906,-1.0753,stop
